,canonical_Smiles,pIC50,pIC50,pIC50
,,mean,median,var
2512,O=C(CN1CCN(c2ccccn2)CC1)Nc1nc2ccccc2[nH]1,3.681945016934505,3.681945016934505,
2513,O=C(CN1CCN(c2ncccn2)CC1)Nc1nc2ccccc2[nH]1,3.495647412200756,3.495647412200756,
2514,O=C(COc1cc(O)c2c(=O)cc(-c3ccc(O)c(O)c3)oc2c1)OC[C@@H]1OC(O)[C@@H](O)[C@H](O)[C@H]1O,4.778064400171995,4.778064400171995,
2515,O=C(COc1ccc(-c2cc(=O)c3c(O)c(O)c(O)cc3o2)cc1)N1CCOCC1,4.079563593449241,4.079563593449241,
2516,O=C(COc1ccccc1)Nc1nnc(-c2ccc(O)c(O)c2)s1,4.443094730944552,4.443094730944552,
2517,O=C(Cc1ccc(O)c(O)c1)N[C@@H](CS)C(=O)NCCc1ccc(O)c(O)c1,4.698970004336019,4.698970004336019,
2518,O=C(Cc1ccc(O)c(O)c1)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCc1ccc(O)c(O)c1,4.494850021680094,4.494850021680094,
2519,O=C(Cc1ccc(O)c(O)c1)OCCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1,4.795880017344075,4.795880017344075,
2520,O=C(Cc1ccc(O)cc1)c1c(O)cc(O)cc1O,4.642636969384857,4.642636969384857,
2521,O=C(Cc1ccc(O)cc1)c1cc(O)c(O)cc1O,6.161150909262744,6.161150909262744,
2522,O=C(Cc1ccc(O)cc1)c1ccc(O)c(O)c1O,5.244887733604928,5.244887733604928,
2523,O=C(Cc1ccc(O)cc1)c1ccc(O)cc1O,4.598599459218456,4.598599459218456,
2524,O=C(Cc1ccccc1)Nc1nnc(-c2ccc(O)c(O)c2)s1,4.671824338561677,4.671824338561677,
2525,O=C(Cc1ccccc1)Nc1nnc(-c2cccc(O)c2O)s1,4.680061560019691,4.680061560019691,
2526,O=C(Cc1ccccc1)Oc1c(OC(=O)Cc2ccccc2)c(-c2ccc(O)cc2)c(O)c(O)c1-c1ccc(O)cc1,4.853871964321762,4.853871964321762,
2527,O=C(Cc1ccccc1)c1c(O)cc(O)cc1O,4.911863911299449,4.911863911299449,
2528,O=C(Cc1ccncc1)N/N=C/c1cc2ccccc2[nH]c1=O,2.545572873067446,2.545572873067446,
2529,O=C(Cn1c(-c2ccncc2)nc2ccccc21)NNC(=S)Nc1ccccc1,4.886056647693163,4.886056647693163,
2530,O=C(Cn1ccnc1)c1ccc([N+](=O)[O-])cc1,3.3819519032879075,3.3819519032879075,
2531,O=C(N/N=C/c1cc(O)ccc1O)c1ccncc1,4.73754891026957,4.73754891026957,
2532,O=C(N/N=C/c1ccc(O)c(O)c1)OCc1ccccc1,5.136677139879544,5.136677139879544,
2533,O=C(N/N=C/c1ccc(O)c(O)c1)c1ccncc1,5.214670164989233,5.214670164989233,
2534,O=C(N/N=C/c1ccc(O)cc1)c1ccc(O)cc1,3.560667306169737,3.560667306169737,
2535,O=C(N/N=C/c1coc2ccccc2c1=O)c1ccncc1,4.372634143407267,4.372634143407267,
2536,O=C(NC(=S)Nc1cc(Cl)cc(Cl)c1)c1ccccc1,4.568636235841013,4.568636235841013,
2537,O=C(NC(=S)Nc1cc(Cl)ccc1Cl)c1ccccc1,4.512861624522814,4.512861624522814,
2538,O=C(NC(=S)Nc1ccc(C(F)(F)F)cc1)c1ccccc1,3.9430951486635273,3.9430951486635273,
2539,O=C(NC(=S)Nc1ccc(Cl)c(Cl)c1)c1ccccc1,4.154901959985743,4.154901959985743,
2540,O=C(NC(=S)Nc1ccc(Cl)cc1)c1ccccc1,3.576754126063192,3.576754126063192,
2541,O=C(NC(=S)Nc1ccc(Cl)cc1Cl)c1ccccc1,3.6197887582883936,3.6197887582883936,
2542,O=C(NC(=S)Nc1cccc(Cl)c1Cl)c1ccccc1,4.530177984021837,4.530177984021837,
2543,O=C(NC(=S)Nc1ccccc1)c1ccccc1,3.114073660198569,3.114073660198569,
2544,O=C(NC(=S)Nc1ncccn1)c1ccccc1,3.5590909179347827,3.5590909179347827,
2545,O=C(NC(CS)C(=O)N(C(=O)NC1CCCCC1)C1CCCCC1)/C(=C\c1ccc(Cl)cc1)NC(=O)c1ccccc1,4.243135775939451,4.243135775939451,
2546,O=C(NC(CS)C(=O)N(C(=O)NC1CCCCC1)C1CCCCC1)/C(=C\c1ccc(F)cc1)NC(=O)c1ccccc1,4.230548820597963,4.230548820597963,
2547,O=C(NC(CS)C(=O)N(C(=O)NC1CCCCC1)C1CCCCC1)/C(=C\c1ccc(O)cc1)NC(=O)c1ccccc1,4.326426203576949,4.326426203576949,
2548,O=C(NC(CS)C(=O)N(C(=O)NC1CCCCC1)C1CCCCC1)/C(=C\c1ccccc1)NC(=O)c1ccccc1,4.35222594973117,4.35222594973117,
2549,O=C(NC1=CC(=O)[C@H]2O[C@H]2[C@H]1O)c1ccccc1O,4.2441251443275085,4.2441251443275085,
2550,O=C(NC1CCCCC1)c1ccc(/C=C/c2ccc(O)c(O)c2)cc1,3.893027600113326,3.893027600113326,
2551,O=C(NCC(=O)N(C(=O)NC1CCCCC1)C1CCCCC1)/C(=C\c1ccc(Cl)cc1)NC(=O)c1ccccc1,4.077482139755388,4.077482139755388,
2552,O=C(NCC(=O)N(C(=O)NC1CCCCC1)C1CCCCC1)/C(=C\c1ccc(F)cc1)NC(=O)c1ccccc1,4.052272273036684,4.052272273036684,
2553,O=C(NCC(=O)N(C(=O)NC1CCCCC1)C1CCCCC1)/C(=C\c1ccc(O)cc1)NC(=O)c1ccccc1,4.292855811657555,4.292855811657555,
2554,O=C(NCC(=O)N(C(=O)NC1CCCCC1)C1CCCCC1)/C(=C\c1ccccc1)NC(=O)c1ccccc1,4.303206914918256,4.303206914918256,
2555,O=C(NCC(=O)N1c2ccccc2Sc2ccccc21)NN1C(=O)C(Cl)C1c1ccc(Cl)cc1,3.962266815187343,3.962266815187343,
2556,O=C(NCC(=O)N1c2ccccc2Sc2ccccc21)NN1C(=O)C(Cl)C1c1cccc(F)c1,4.024260388103519,4.024260388103519,
2557,O=C(NCC(=O)N1c2ccccc2Sc2ccccc21)NN1C(=O)C(Cl)C1c1ccccc1Cl,3.9545792181542874,3.9545792181542874,
2558,O=C(NCC(O)CNc1c2c(nc3ccccc13)CCCC2)c1ccc2[nH]c(-c3ccccc3O)nc2c1,3.248720896016658,3.248720896016658,
2559,O=C(NCC1CCCN(C2Cc3ccccc3C2)C1)c1cc([N+](=O)[O-])c2cccnc2c1O,3.281083313985139,3.281083313985139,
2560,O=C(NCC1CCCN(Cc2nc3ccccc3s2)C1)c1cc([N+](=O)[O-])c2cccnc2c1O,2.8776202679308875,2.8776202679308875,
2561,O=C(NCC1CCCN(c2nc3ccccc3o2)C1)c1cc([N+](=O)[O-])c2cccnc2c1O,3.055024091587952,3.055024091587952,
2562,O=C(NCC1CCCN(c2nc3ccccc3s2)C1)c1cc([N+](=O)[O-])c2cccnc2c1O,2.416835245208274,2.416835245208274,
2563,O=C(NCC1CCN(Cc2ccccc2)CC1)c1c(O)c2cc(O)c(O)cc2[nH]c1=O,4.913640169325252,4.913640169325252,
2564,O=C(NCC1CCN(Cc2ccccc2)CC1)c1c(O)c2ccccc2n(Cc2cc(O)c(O)c(O)c2)c1=O,3.9706162223147903,3.9706162223147903,
2565,O=C(NCCCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1)c1cc(O)c(O)c(O)c1,4.991399828238082,4.991399828238082,
2566,O=C(NCCCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(O)c(O)c1.[Br-],4.508638306165727,4.508638306165727,
2567,O=C(NCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1)c1cc(O)c(O)c(O)c1.[Br-],4.853871964321762,4.853871964321762,
2568,O=C(NCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(O)c(O)c1.[Br-],4.508638306165727,4.508638306165727,
2569,O=C(NCCc1c[nH]c2ccc(O)cc12)c1ccccc1Nc1ccccc1,5.417936637088291,5.417936637088291,
2570,O=C(NCc1ccccc1F)c1ccc(/C=C/c2ccc(O)c(O)c2)cc1,4.360613130982316,4.360613130982316,
2571,O=C(NCc1ccco1)c1ccc(/C=C/c2ccc(O)c(O)c2)cc1,4.161150909262744,4.161150909262744,
2572,O=C(NN=C1CC(c2ccccc2)NC(c2ccccc2)C1)c1ccc(C(F)(F)F)cc1,4.187420844590953,4.187420844590953,
2573,O=C(NN=C1CC(c2ccccc2)NC(c2ccccc2)C1)c1ccc(C(F)(F)F)cc1F,4.153848523471185,4.153848523471185,
2574,O=C(NN=C1CC(c2ccccc2)NC(c2ccccc2)C1)c1ccc(Cl)cc1,4.014528616710412,4.014528616710412,
2575,O=C(NN=C1CC(c2ccccc2)NC(c2ccccc2)C1)c1ccc(F)cc1,4.180192935409244,4.180192935409244,
2576,O=C(NN=C1CC(c2ccccc2)NC(c2ccccc2)C1)c1ccc(F)cc1C(F)(F)F,4.054137675510383,4.054137675510383,
2577,O=C(NN=C1CC(c2ccccc2)NC(c2ccccc2)C1)c1ccc([N+](=O)[O-])cc1,4.0548269538261,4.0548269538261,
2578,O=C(NN=C1CC(c2ccccc2)NC(c2ccccc2)C1)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],4.699187205881883,4.699187205881883,
2579,O=C(NN=C1CC(c2ccccc2)NC(c2ccccc2)C1)c1ccccc1,4.37685412536206,4.37685412536206,
2580,O=C(Nc1ccc(S(=O)(=O)Nc2cc(F)c(O)c(F)c2)cc1)c1ccccc1,4.303643611266668,4.303643611266668,
2581,O=C(Nc1nnc(-c2ccc(O)c(O)c2)s1)C12CC3CC(CC(C3)C1)C2,4.748361779551788,4.748361779551788,
2582,O=C(Nc1nnc(-c2ccc(O)c(O)c2)s1)c1ccc(/C=C/C(=O)c2cccc3cc4ccccc4cc23)cc1,4.871277715661574,4.871277715661574,
2583,O=C(Nc1nnc(-c2ccc(O)c(O)c2)s1)c1ccc(/C=C/C(=O)c2ccccc2F)cc1,4.856672870007953,4.856672870007953,
2584,O=C(Nc1nnc(-c2ccc(O)c(O)c2)s1)c1ccc(/C=C/C(=O)c2cccs2)cc1,4.956244873031321,4.956244873031321,
2585,O=C(Nc1nnc(-c2cccc(O)c2O)s1)C12CC3CC(CC(C3)C1)C2,4.8474059220725305,4.8474059220725305,
2586,O=C(Nc1nnc(-c2cccc(O)c2O)s1)C1CCCCC1,4.701583619938705,4.701583619938705,
2587,O=C(Nc1nnc(-c2cccc(O)c2O)s1)c1ccccc1,4.652084813498309,4.652084813498309,
2588,O=C(O)/C=C/C=C/c1ccc(O)c(O)c1,4.739928612014925,4.739928612014925,
2589,O=C(O)/C=C/c1cc(O)c(O)c(O)c1,4.9576403839943515,4.9576403839943515,0.0017431431761969027
2590,O=C(O)/C=C/c1ccc(O)c(O)c1,4.6499419935804935,4.675511766692344,1.014049656000285
2591,O=C(O)/C=C/c1ccc(O)cc1,2.6514788644466685,2.450059963060708,1.5674899457606355
2592,O=C(O)/C=C/c1ccccc1,1.4739870059168987,1.4739870059168987,5.858015923298001
2593,O=C(O)/C=C/c1ccccc1O,3.8858896434681087,3.8858896434681087,
2594,O=C(O)C1CCCN1Cc1c(O)c(CN2CCCC2C(=O)O)c2c(c1O)C(=O)[C@@H](O)[C@H](c1ccc(O)c(O)c1)O2,4.366531544420414,4.366531544420414,
2595,O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2ccc3c(c2)OCC2c4cc5c(cc4OC32)OCO5)[C@H](O)[C@@H](O)[C@@H]1O,4.312515629830315,4.312515629830315,
2596,O=C(O)CC1(C/N=C/c2c(F)cccc2Cl)CCCCC1,3.4768429611403286,3.4768429611403286,
2597,O=C(O)CC1(C/N=C/c2ccc(F)cc2)CCCCC1,3.327339771565093,3.327339771565093,
2598,O=C(O)CC1(C/N=C/c2ccccc2Cl)CCCCC1,3.3910473693634486,3.3910473693634486,
2599,O=C(O)CC1(C/N=C/c2ccccc2O)CCCCC1,3.5340107496747546,3.5340107496747546,
2600,O=C(O)CC1(C/N=C/c2ccccn2)CCCCC1,3.2359225481342344,3.2359225481342344,
2601,O=C(O)CCC(=O)NCCc1c[nH]c2ccc(O)cc12,4.416801226031377,4.416801226031377,
2602,O=C(O)CCC(c1c(O)cc(/C=C/c2ccc(O)c(O)c2)oc1=O)c1c(O)cc(/C=C/c2ccc(O)c(O)c2)oc1=O,4.052076380168273,4.052076380168273,
2603,O=C(O)CCCc1nc2ccccc2c(=O)[nH]1,-0.0969100130080562,-0.0969100130080562,
2604,O=C(O)CCc1cc(O)c(O)c(O)c1,4.954677021213342,4.954677021213342,
2605,O=C(O)CCc1ccc(O)c(O)c1,4.039353266674086,4.039353266674086,0.6411536749502709
2606,O=C(O)CCc1ccc(O)c2oc(-c3ccc(O)c(O)c3)cc12,5.1791420105603,5.1791420105603,
2607,O=C(O)CCc1nc(O)c2ccccc2n1,-0.0413926851582253,-0.0413926851582253,
2608,O=C(O)CNC(=O)[C@H](CS)NC(=O)[C@@H]1CCCN1,3.5228787452803374,3.5228787452803374,
2609,O=C(O)C[C@H]1CCC(=O)[C@@H]1C/C=C\CCO[C@@H]1O[C@H](COC(=O)c2cc(O)c(O)c(O)c2)[C@@H](O)[C@H](O)[C@H]1O,4.950781977329818,4.950781977329818,
2610,O=C(O)Cc1c2c3c(cc(O)c(O)c3oc1=O)C(=O)OC2,5.327902142064282,5.327902142064282,
2611,O=C(O)Cc1cc(O)c(O)c(O)c1,5.167491087293763,5.167491087293763,
2612,O=C(O)Cc1ccc(O)c(O)c1,4.583362680354718,4.583362680354718,5.537603466836863e-06
2613,O=C(O)[C@@H]1CSC(c2c(F)cccc2F)N1,3.4641997091751024,3.4641997091751024,
2614,O=C(O)[C@@H]1CSC(c2cccc(Cl)c2Cl)N1,4.335358024443875,4.335358024443875,
2615,O=C(O)[C@@H]1CSC(c2ccccc2)N1,3.0735546521816106,3.0735546521816106,
2616,O=C(O)[C@@H]1CSC(c2ccccc2Br)N1,4.407823242604133,4.407823242604133,
2617,O=C(O)[C@@H]1Cc2cc(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2N1C(=O)/C=C/c1ccc(O)cc1,4.454569170534649,4.454569170534649,
2618,O=C(O)[C@@H]1Cc2cc(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2N1C(=O)/C=C/c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,4.417028070895194,4.417028070895194,
2619,O=C(O)[C@@H]1Cc2cc(O)c(O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc2N1C(=O)/C=C/c1ccc(O)cc1,4.367643953760926,4.367643953760926,
2620,O=C(O)[C@@H]1Cc2cc(O)c(O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc2N1C(=O)/C=C/c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,4.361311113309877,4.361311113309877,
2621,O=C(O)[C@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O,4.391037045001742,4.391037045001742,0.002952195123082842
2622,O=C(O)[C@H]1O[C@@H](Oc2c(O)cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc23)[C@H](O)[C@@H](O)[C@@H]1O,4.235077015350112,4.235077015350112,
2623,O=C(O)[C@H]1O[C@@H](Oc2c(O)cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc23)[C@H](O)[C@@H](OS(=O)(=O)O)[C@@H]1O,3.92009553233328,3.92009553233328,
2624,O=C(O)[C@H]1O[C@@H](Oc2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)[C@H](O)[C@@H](O)[C@@H]1O,4.166852888087215,4.166852888087215,
2625,O=C(O)[C@H]1O[C@@H](Oc2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)[C@H](O)[C@@H](OS(=O)(=O)O)[C@@H]1O,3.467118280592602,3.467118280592602,
2626,O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccc(O)cc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,4.560015851974,4.553929064298995,0.00011114695260177957
2627,O=C(O)c1cc(O)c(O)c(O)c1,4.9718115469635835,4.963530801084538,0.4880918794434281
2628,O=C(O)c1cc(O)c(O)cc1-c1cc2c(O)cccc2oc1=O,5.163675884293248,5.163675884293248,
2629,O=C(O)c1cc(O)c(O)cc1-c1cc2cc(Br)ccc2oc1=O,5.39577394691553,5.39577394691553,
2630,O=C(O)c1cc(O)c(O)cc1-c1cc2cc(O)c(O)cc2oc1=O,5.275724130399211,5.275724130399211,
2631,O=C(O)c1cc(O)c(O)cc1-c1cc2cc(O)ccc2oc1=O,5.498940737782249,5.498940737782249,
2632,O=C(O)c1cc(O)c(O)cc1-c1cc2ccc(O)c(O)c2oc1=O,5.4698003017969175,5.4698003017969175,
2633,O=C(O)c1cc(O)c(O)cc1-c1cc2ccc(O)cc2oc1=O,5.220403508742176,5.220403508742176,
2634,O=C(O)c1cc(O)c(O)cc1-c1cc2cccc(O)c2oc1=O,5.388276691992658,5.388276691992658,
2635,O=C(O)c1cc(O)c(O)cc1-c1cc2ccccc2oc1=O,5.289036881004725,5.289036881004725,
2636,O=C(O)c1cc(O)ccc1O,6.452603774724432,6.452603774724432,2.3415058822816226
2637,O=C(O)c1ccc(/C=N/c2ccccc2O)cc1,4.436518914605589,4.436518914605589,
2638,O=C(O)c1ccc(/N=C/c2cc3ccccc3[nH]c2=O)cc1,2.7791599841658226,2.7791599841658226,
2639,O=C(O)c1ccc(O)c(O)c1,4.322532437169924,4.568636235841013,3.7488668863220895
2640,O=C(O)c1ccc(O)cc1,2.876084362456265,2.876084362456265,
2641,O=C(O)c1ccc2nc(NCCCCOc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)sc2c1,4.365482425957109,4.365482425957109,
2642,O=C(O)c1ccccc1-c1cc2cc(O)c(O)cc2oc1=O,5.274088367704952,5.274088367704952,
2643,O=C(O)c1ccccc1-c1cc2ccc(O)c(O)c2oc1=O,5.444905551421681,5.444905551421681,
2644,O=C(O)c1ccccc1/C=N/c1ccccc1O,4.467245621007502,4.467245621007502,
2645,O=C(O)c1ccccc1O,0.5554821121121538,0.5554821121121538,
2646,O=C(OCCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1)c1ccc(O)c(O)c1,4.221848749616356,4.221848749616356,
2647,O=C(OCCc1ccc(O)cc1)c1cc(O)c(O)c(O)c1,5.123782159408358,5.123782159408358,
2648,O=C(OCCc1cccc(O)c1)c1cc(O)c(O)c(O)c1,5.109020403010311,5.109020403010311,
2649,O=C(OCCc1ccccc1)c1cc(O)ccc1O,4.761201437286083,4.761201437286083,
2650,O=C(OCCc1ccccc1O)c1cc(O)c(O)c(O)c1,5.080398976215889,5.080398976215889,
2651,O=C(OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1,4.485452247339714,4.485452247339714,
2652,O=C(OC[C@H]1OC[C@H](O)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1O)c1cc(O)c(O)c(O)c1,4.732359017654084,4.732359017654084,
2653,O=C(OC[C@H]1OC[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1,4.751046384504292,4.751046384504292,
2654,O=C(OC[C@H]1OC[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](O)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,4.884056823060945,4.884056823060945,
2655,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](O)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1O)c1cc(O)c(O)c(O)c1,6.0,6.0,
2656,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,4.873089705399839,4.873089705399839,
2657,O=C(OC[C@H]1O[C@@H](Oc2c(O)cc(O)cc2O)[C@H](O)[C@@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1,5.522878745280337,5.522878745280337,
2658,O=C(OC[C@H]1O[C@@H](Oc2cc(-c3ccccc3)oc(=O)c2)[C@H](O)[C@@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1,4.584776169767944,4.584776169767944,
2659,O=C(OC[C@H]1O[C@@H](Oc2cc(O)c(C(=O)c3ccccc3)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1,4.157016529877782,4.157016529877782,
2660,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,5.074625862929486,5.080921907623926,0.025122464896202956
2661,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,5.823908740944319,5.823908740944319,
2662,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1ccccc1,4.365492501576998,4.365492501576998,
2663,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)cc1)c1cc(O)c(O)c(O)c1,5.552841968657781,5.552841968657781,
2664,O=C(O[C@@H]1Cc2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1ccccc1,4.347521581426903,4.347521581426903,
2665,O=C(O[C@@H]1O[C@@H]2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C@H]([C@H]1O)[C@@H]2O)c1cc(O)c(O)c(O)c1,6.0,6.0,
2666,O=C(O[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1c1c(O)cc2oc3cc(O)c(O)cc3c(=O)c2c1O)c1ccc(O)cc1,4.512578788640526,4.512578788640526,
2667,O=C(O[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1c1c(O)cc2oc3cc(O)c(O)cc3c(=O)c2c1O)c1ccccc1,4.485983819599351,4.485983819599351,
2668,O=C(O[C@H]1CO[C@H](CO)[C@@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1,4.515842575634619,4.515842575634619,
2669,O=C(O[C@H]1[C@@H]2C=CO[C@@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)[C@@H]2[C@](O)(CO)[C@@H]1Cl)c1ccc(O)c(O)c1,4.296906464424819,4.296906464424819,
2670,O=C(O[C@H]1[C@H](O)[C@@H](CO)OC[C@@H]1O)c1cc(O)c(O)c(O)c1,4.318849250067578,4.318849250067578,
2671,O=C(O[C@H]1[C@H](O)[C@@H](CO)OC[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,4.72584215073632,4.72584215073632,
2672,O=C(O[C@H]1[C@H](O)[C@@H](O)CO[C@@H]1CO)c1cc(O)c(O)c(O)c1,4.341320971417551,4.341320971417551,
2673,O=C(O[C@H]1[C@H](O)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)CO[C@@H]1CO)c1cc(O)c(O)c(O)c1,4.730720610228102,4.730720610228102,
2674,O=C(O[C@H]1[C@H]([C@@]2(c3ccc(O)c(O)c3)CC[C@H](Cc3ccc(O)c(O)c3)C(=O)O2)OC[C@@H]1O)c1cc(O)cc(O)c1,5.1249387366083,5.1249387366083,
2675,O=C(Oc1ccc(-c2cc(=O)c3c(O)c(O)c(O)cc3o2)cc1)N1CCOCC1,4.715118285344548,4.715118285344548,
2676,O=C(c1cc(Br)ccc1O)c1cc(O)c(O)cc1Br,4.099086932262331,4.099086932262331,
2677,O=C(c1ccc(Cl)cc1)c1cc2c(-c3cccnc3)nn(-c3ccccc3)c2[nH]c1=O,4.677532607868929,4.677532607868929,
2678,O=C(c1ccc(Cl)cc1)c1cc2cc(Br)ccc2oc1=S,2.649812282987688,2.649812282987688,
2679,O=C(c1ccc(Cl)cc1)c1cc2ccccc2oc1=S,2.747834620385494,2.747834620385494,
2680,O=C(c1ccc(Cl)cc1)c1ccc(O)c(O)c1,3.9880068853407433,3.9880068853407433,
2681,O=C(c1ccc(F)cc1)c1cc2c(-c3cccnc3)nn(-c3ccccc3)c2[nH]c1=O,4.988937305270265,4.988937305270265,
2682,O=C(c1ccc(O)c(Br)c1)c1cc(O)c(O)cc1Br,4.210419287835575,4.210419287835575,
2683,O=C(c1ccc(O)c(O)c1)c1c(Br)c(O)c(O)c(O)c1Br,4.016824927962187,4.016824927962187,
2684,O=C(c1ccc(O)c(O)c1)c1c(Cl)c(O)c(O)c(O)c1Cl,4.058985756294431,4.058985756294431,
2685,O=C(c1ccc(O)c(O)c1)c1c(O)cc(O)cc1O,5.275724130399211,5.275724130399211,
2686,O=C(c1ccc(O)c(O)c1)c1ccccc1Cl,3.947306058075032,3.947306058075032,
2687,O=C(c1ccc(O)cc1)[C@H]1c2cc(O)cc(O)c2[C@@H](c2ccc(O)cc2)[C@H]1c1cc(O)cc(O)c1,4.131355561605174,4.131355561605174,
2688,O=C(c1cccc(Cl)c1)c1ccc(O)c(O)c1,3.959793372425289,3.959793372425289,
2689,O=C(c1cccc(O)c1)c1c(O)cc(O)cc1O,4.178486471595227,4.178486471595227,
2690,O=C(c1ccccc1)N1CCN(C(=O)c2ccc(/C=C/c3ccc(O)c(O)c3)cc2)CC1,3.733885950468325,3.733885950468325,
2691,O=C(c1ccccc1)N1N=C(c2cccnc2)CC1c1c(-c2ccccc2)[nH]c2ccccc12,3.962776751617588,3.962776751617588,
2692,O=C(c1ccccc1)N1N=C(c2ccncc2)CC1c1c(-c2ccccc2)[nH]c2ccccc12,3.615232742552512,3.615232742552512,
2693,O=C(c1ccccc1)c1cc(O)c(O)c(Br)c1Br,4.05700040663396,4.05700040663396,
2694,O=C(c1ccccc1)c1cc(O)c(O)cc1Br,4.075720713938118,4.075720713938118,
2695,O=C(c1cccnc1)c1cc2c(-c3cccnc3)nn(-c3ccccc3)c2[nH]c1=O,4.007795648576732,4.007795648576732,
2696,O=C/C=C/c1ccc2c(c1)O[C@@H](CO)[C@H](c1ccc(O)c(O)c1)O2,4.772113295386326,4.772113295386326,
2697,O=C/C=C/c1ccccc1,0.4292621383338915,0.4292621383338915,
2698,O=C1/C(=C(C(=C2\Oc3cc(O)ccc3C2=O)/c2ccc(O)c(O)c2)\c2ccc(O)c(O)c2)Oc2cc(O)ccc21,4.744413950981443,4.744413950981443,
2699,O=C1/C(=C/c2ccc(Cl)cc2)Oc2cc(O)ccc21,3.0106075877543086,3.0106075877543086,
2700,O=C1/C(=C/c2ccc(N3CCCC3)cc2)CCc2ccccc21,4.534319788401722,4.534319788401722,
2701,O=C1/C(=C/c2ccc(O)c(O)c2)C(c2ccc(O)c(O)c2)n2cccc21,5.017728766960431,5.017728766960431,
2702,O=C1/C(=C/c2ccc(O)c(O)c2)C(c2ccccc2)n2cccc21,4.8996294548824375,4.8996294548824375,
